season,episode,title,rating,votes,episode_year
1,0,Unaired Pilot,7.5,1889,1997
1,1,Cartman Gets an Anal Probe,7.8,7223,1997
1,2,Volcano,7.6,5536,1997
1,3,Weight Gain 4000,7.5,5728,1997
1,4,Big Gay Al's Big Gay Boat Ride,7.6,5281,1997
1,5,An Elephant Makes Love to a Pig,7.4,4956,1997
1,6,Death,8,5130,1997
1,7,Pinkeye,8.3,5232,1997
1,8,Starvin' Marvin,8.1,5137,1997
1,9,"Mr. Hankey, the Christmas Poo",8.1,5057,1997
1,10,Damien,7.8,4688,1998
1,11,Tom's Rhinoplasty,7.9,4647,1998
1,12,Mecha-Streisand,7.4,4657,1998
1,13,Cartman's Mom Is a Dirty Slut,8.5,5343,1998
2,1,Terrance and Phillip in Not Without My Anus,6.1,4745,1998
2,2,Cartman's Mom is Still a Dirty Slut,8.2,4695,1998
2,3,Ike's Wee Wee,8,4311,1998
2,4,Chickenlover,8,4402,1998
2,5,Conjoined Fetus Lady,7.6,4093,1998
2,6,The Mexican Staring Frog of Southern Sri Lanka,7.5,3978,1998
2,7,City on the Edge of Forever,7.2,4045,1998
2,8,Summer Sucks,7.3,3810,1998
2,9,Chef's Chocolate Salty Balls,7.5,3870,1998
2,10,Chickenpox,7.9,3907,1998
2,11,Roger Ebert Should Lay Off the Fatty Foods,7.5,3754,1998
2,12,Clubhouses,7.9,3812,1998
2,13,Cow Days,7.5,3659,1998
2,14,Chef Aid,7.8,3776,1998
2,15,Spookyfish,8.4,4232,1998
2,16,Merry Christmas Charlie Manson!,8.1,3932,1998
2,17,Gnomes,8.2,4032,1998
2,18,Prehistoric Ice Man,7.8,3671,1999
3,1,Rainforest Shmainforest,8.4,4551,1999
3,2,Spontaneous Combustion,8.1,3916,1999
3,3,The Succubus,8,3983,1999
3,4,Jakovasaurs,6.4,3956,1999
3,5,Tweek vs. Craig,7.6,3869,1999
3,6,Sexual Harassment Panda,8.2,4138,1999
3,7,Cat Orgy,7.9,3836,1999
3,8,Two Guys Naked in a Hot Tub,8,3808,1999
3,9,Jewbilee,7.4,3592,1999
3,10,Korn's Groovy Pirate Ghost Mystery,7.7,3925,1999
3,11,Chinpokomon,8.7,4794,1999
3,12,Hooked on Monkey Fonics,8,3589,1999
3,13,Starvin' Marvin in Space,8,3510,1999
3,14,The Red Badge of Gayness,8.3,3775,1999
3,15,Mr. Hankey's Christmas Classics,7.2,3611,1999
3,16,"Are You There God? It's Me, Jesus",7.8,3396,1999
3,17,World Wide Recorder Concert,8.1,3498,2000
4,1,The Tooth Fairy's Tats 2000,8.2,3860,2000
4,2,Cartman's Silly Hate Crime 2000,8.6,4134,2000
4,3,Timmy 2000,8.1,3763,2000
4,4,Quintuplets 2000,7.3,3382,2000
4,5,Cartman Joins NAMBLA,9,5280,2000
4,6,Cherokee Hair Tampons,8,3530,2000
4,7,Chef Goes Nanners,8.2,3600,2000
4,8,Something You Can Do with Your Finger,8,3604,2000
4,9,Do the Handicapped Go to Hell?,8.2,3692,2000
4,10,Probably,8.2,3545,2000
4,11,4th Grade,8.1,3488,2000
4,12,Trapper Keeper,8,3438,2000
4,13,Helen Keller! The Musical,7.7,3285,2000
4,14,Pip,6.6,3619,2000
4,15,Fat Camp,8.4,3889,2000
4,16,The Wacky Molestation Adventure,8.7,4174,2000
4,17,A Very Crappy Christmas,7.4,3150,2000
5,1,It Hits the Fan,8.3,4085,2001
5,2,Cripple Fight,8.3,4044,2001
5,3,Super Best Friends,8.2,3433,2001
5,4,Scott Tenorman Must Die,9.6,12864,2001
5,5,Terrance and Phillip: Behind the Blow,6.9,3444,2001
5,6,Cartmanland,8.9,5215,2001
5,7,Proper Condom Use,8.6,4164,2001
5,8,Towelie,8.3,4224,2001
5,9,Osama Bin Laden Has Farty Pants,7.8,3993,2001
5,10,How to Eat with Your Butt,8,3780,2001
5,11,The Entity,8.2,3780,2001
5,12,Here Comes the Neighborhood,8,3616,2001
5,13,Kenny Dies,8.8,5035,2001
5,14,Butters' Very Own Episode,9,5673,2001
6,1,Jared Has Aides,8,3772,2002
6,2,Asspen,8.3,4222,2002
6,3,Freak Strike,7.9,3524,2002
6,4,Fun with Veal,7.9,3570,2002
6,5,The New Terrance and Phillip Movie Trailer,8,3786,2002
6,6,Professor Chaos,8.5,4047,2002
6,7,The Simpsons Already Did It,8.8,4899,2002
6,8,Red Hot Catholic Love,8.2,3798,2002
6,9,Free Hat,8.1,3705,2002
6,10,Bebe's Boobs Destroy Society,8.2,3869,2002
6,11,Child Abduction Is Not Funny,8.5,3879,2002
6,12,A Ladder to Heaven,8.7,4328,2002
6,13,The Return of the Fellowship of the Ring to the Two Towers,9.4,7259,2002
6,14,The Death Camp of Tolerance,8.7,4242,2002
6,15,The Biggest Douche in the Universe,8.6,3964,2002
6,16,My Future Self n' Me,8.6,3911,2002
6,17,Red Sleigh Down,8,3442,2002
7,1,Cancelled,8.4,4009,2003
7,2,Krazy Kripples,8.3,4007,2003
7,3,Toilet Paper,8.3,3796,2003
7,4,I'm a Little Bit Country,8,3561,2003
7,5,Fat Butt and Pancake Head,8.4,4067,2003
7,6,Lil' Crime Stoppers,8.6,3969,2003
7,7,Red Man's Greed,7.6,3357,2003
7,8,South Park Is Gay,8.1,3804,2003
7,9,Christian Rock Hard,9,5415,2003
7,10,Grey Dawn,8.1,3479,2003
7,11,Casa Bonita,9.2,6355,2003
7,12,All About Mormons,8.9,5105,2003
7,13,Butt Out,7.8,3511,2003
7,14,Raisins,8.6,4093,2003
7,15,It's Christmas in Canada,7.5,3263,2003
8,1,Good Times with Weapons,9.2,6631,2004
8,2,Up the Down Steroid,8.6,4240,2004
8,3,The Passion of the Jew,8.6,4708,2004
8,4,You Got F'd in the A,8.1,3772,2004
8,5,AWESOM-O,9.2,6596,2004
8,6,The Jeffersons,8.6,4431,2004
8,7,Goobacks,8.3,4105,2004
8,8,Douche and Turd,8.4,3890,2004
8,9,Something Wall-Mart This Way Comes,8.6,4013,2004
8,10,Pre-School,8.4,3856,2004
8,11,Quest for Ratings,8.2,3602,2004
8,12,Stupid Spoiled Whore Video Playset,8.4,4031,2004
