season,episode,title,rating,votes,episode_year
1,1,Pilot,8.3,7708,2011
1,2,Ghosts,7.9,5881,2011
1,3,Mission Creep,8,5299,2011
1,4,Cura Te Ipsum,8.3,5144,2011
1,5,Judgement,8.2,4949,2011
1,6,The Fix,8.5,5208,2011
1,7,Witness,8.8,5503,2011
1,8,Foe,8.1,4788,2011
1,9,Get Carter,8.6,4963,2011
1,10,Number Crunch,9,5638,2011
1,11,Super,8.6,4769,2012
1,12,Legacy,8.2,4344,2012
1,13,Root Cause,8.7,4905,2012
1,14,Wolf and Cub,8,4312,2012
1,15,Blue Code,8.5,4391,2012
1,16,Risk,8.2,4231,2012
1,17,Baby Blue,8.5,4493,2012
1,18,Identity Crisis,8.3,4218,2012
1,19,Flesh and Blood,8.9,4842,2012
1,20,Matsya Nyaya,8.7,4509,2012
1,21,Many Happy Returns,9.1,5198,2012
1,22,No Good Deed,9,4656,2012
1,23,Firewall,9.6,8799,2012
2,1,The Contingency,8.9,5037,2012
2,2,Bad Code,9,4606,2012
2,3,Masquerade,8.2,3903,2012
2,4,Triggerman,8,3754,2012
2,5,Bury the Lede,8.6,4062,2012
2,6,The High Road,8.3,3693,2012
2,7,Critical,8.3,3818,2012
2,8,Til Death,8,3742,2012
2,9,C.O.D.,8,3568,2012
2,10,Shadow Box,8.7,4047,2012
2,11,2 Pi R,8.8,4345,2013
2,12,Prisoner's Dilemma,9.4,5254,2013
2,13,Dead Reckoning,9.2,4598,2013
2,14,One Percent,8.2,3644,2013
2,15,Booked Solid,8.4,3696,2013
2,16,Relevance,9.2,5680,2013
2,17,Proteus,8.4,3801,2013
2,18,All In,8.1,3453,2013
2,19,Trojan Horse,8.6,3674,2013
2,20,In Extremis,8.7,3817,2013
2,21,Zero Day,9.4,5027,2013
2,22,God Mode,9.4,5989,2013
3,1,Liberty,8.2,3892,2013
3,2,Nothing to Hide,8.3,3527,2013
3,3,Lady Killer,8.5,3824,2013
3,4,Reasonable Doubt,7.9,3649,2013
3,5,Razgovor,9.1,4421,2013
3,6,Mors Praematura,8.9,4048,2013
3,7,The Perfect Mark,8.5,3676,2013
3,8,Endgame,9.4,5214,2013
3,9,The Crossing,9.7,8824,2013
3,10,The Devil's Share,9.6,8551,2013
3,11,Lethe,9.1,4241,2013
3,12,Aletheia,9.1,4130,2014
3,13,4C,8.8,4085,2014
3,14,Provenance,8,3443,2014
3,15,Last Call,8.4,3528,2014
3,16,RAM,9.2,4575,2014
3,17,Root Path,9,3987,2014
3,18,Allegiance,8.1,3244,2014
3,19,Most Likely to...,8.5,3449,2014
3,20,Death Benefit,9.1,4033,2014
3,21,Beta,9.2,4109,2014
3,22,A House Divided,9.1,3982,2014
3,23,Deus Ex Machina,9.6,7747,2014
4,1,Panopticon,8.8,4264,2014
4,2,Nautilus,8.8,3936,2014
4,3,Wingman,8.4,3420,2014
4,4,Brotherhood,8.2,3403,2014
4,5,Prophets,9,4027,2014
4,6,Pretenders,8.6,3587,2014
4,7,Honor Among Thieves,8.5,3527,2014
4,8,Point of Origin,8.6,3557,2014
4,9,The Devil You Know,9.4,4852,2014
4,10,The Cold War,9,4147,2014
4,11,If-Then-Else,9.8,15371,2015
4,12,Control-Alt-Delete,9.1,4385,2015
4,13,M.I.A.,8.7,3629,2015
4,14,Guilty,8.3,3236,2015
4,15,Q & A,8.6,3377,2015
4,16,Blunt,7.8,3316,2015
4,17,Karma,8.2,3123,2015
4,18,Skip,8.6,3594,2015
4,19,Search and Destroy,8.7,3532,2015
4,20,Terra Incognita,8.8,4764,2015
4,21,Asylum,9.4,5371,2015
4,22,YHWH,9.7,9664,2015
5,1,B.S.O.D.,9.1,5272,2016
5,2,SNAFU,9.1,4307,2016
5,3,Truth Be Told,8.5,3873,2016
5,4,"6,741",9.3,6264,2016
5,5,ShotSeeker,8.7,3798,2016
5,6,A More Perfect Union,8.3,3673,2016
5,7,QSO,8.8,3879,2016
5,8,Reassortment,8.7,3775,2016
5,9,Sotto Voce,9.2,4370,2016
5,10,The Day the World Went Away,9.7,8125,2016
5,11,Synecdoche,9.2,4403,2016
5,12,.exe,9.5,5082,2016
5,13,Return 0,9.7,14878,2016
