season,episode,title,rating,votes
1,1,Izuku Midoriya: Origin,7.6,4585
1,2,What It Takes to Be a Hero,8.2,4402
1,3,Roaring Muscles,7.7,3600
1,4,Start Line,8.3,3935
1,5,What I Can Do for Now,7.8,3374
1,6,"Rage, You Damn Nerd",7.7,3250
1,7,Deku vs. Kacchan,8.6,3933
1,8,Bakugo's Start Line,7.5,3174
1,9,"Yeah, Just Do Your Best, Iida!",7.3,3084
1,10,Encounter with the Unknown,8,3195
1,11,Game Over,8.6,3523
1,12,All Might,9.3,5124
1,13,Upon Each of Their Hearts,8.5,3528
2,0,Hero Notebook,6,1896
2,1,"That's the Idea, Ochaco",7.1,2817
2,2,Roaring Sports Festival,7.5,2728
2,3,In Their Own Quirky Ways,8.2,3070
2,4,"Strategy, Strategy, Strategy",8,2808
2,5,Cavalry Battle Finale,8.5,3240
2,6,The Boy Born with Everything,7.6,2729
2,7,Victory or Defeat,8,2805
2,8,"Battle On, Challengers!",7.6,2652
2,9,Bakugo vs. Uraraka,8.6,3387
2,10,Shoto Todoroki: Origin,9.6,7440
2,11,"Fight On, Iida",8,2710
2,12,Todoroki vs. Bakugo,8.6,3250
2,13,Time to Pick Some Names,7.4,2616
2,14,Bizarre! Gran Torino Appears,7.6,2631
2,15,Midoriya and Shigaraki,7.9,2660
2,16,Hero Killer: Stain vs U.A. Students,9.1,3889
2,17,Climax,9.2,4066
2,18,The Aftermath of Hero Killer: Stain,7.6,2568
2,19,Everyone's Internships,6.6,2581
2,20,Listen Up!! A Tale from the Past,7.9,2619
2,21,Gear Up for Final Exams,7.4,2495
2,22,Yaoyorozu: Rising,8,2641
2,23,Stripping the Varnish,7.5,2496
2,24,Katsuki Bakugo: Origin,8.9,3574
2,25,Encounter,8.1,2749
3,1,Game Start,6.4,2600
3,2,"Wild, Wild Pussycats",7.3,2573
3,3,Kota,7.6,2605
3,4,My Hero,9.5,6591
3,5,"Drive It Home, Iron Fist!!!",8.6,3005
3,6,Roaring Upheaval,8.5,2963
3,7,What a Twist!,8.2,2737
3,8,From Iida to Midoriya,7.8,2563
3,9,All For One,9,3804
3,10,Symbol of Peace,9.5,5063
3,11,One For All,9.8,15430
3,12,"End of the Beginning, Beginning of the End",8.2,2902
3,13,Moving Into Dorms,7.2,2468
3,14,Create Those Ultimate Moves,7.5,2390
3,15,The Test,7.5,2352
3,16,Shiketsu High Lurking,7.6,2358
3,17,Class 1-A,7.7,2357
3,18,RUSH!,8,2432
3,19,Rescue Exercises,7.3,2296
3,20,Special Episode - Save the World with Love!,6.3,2122
3,21,What's the Big Idea?,8.2,2610
3,22,A Talk About Your Quirk,8,2468
3,23,"Deku vs. Kacchan, Part 2",9.4,4788
3,24,A Season for Encounters,7.5,2308
3,25,Unrivaled,8,2561
4,1,The Scoop on U.A. Class 1-A,7,2436
4,2,Overhaul,7.8,2516
4,3,Boy Meets...,7.6,2394
4,4,Fighting Fate,8.3,2785
4,5,"Let's Go, Gutsy Red Riot",8.5,2922
4,6,An Unpleasant Talk,7.5,2379
4,7,Go!!,7.7,2350
4,8,Suneater of the Big Three,8.3,2865
4,9,Red Riot,9,3876
4,10,Temp Squad,7.9,2435
4,11,Lemillion,9.6,6298
4,12,Unforeseen Hope,9.3,4085
4,13,Infinite 100%,9.7,8780
4,14,Bright Future,9.1,3627
