season,episode,title,rating,votes,episode_year
1,0,Unaired Pilot,7.5,1885,1997
1,1,Cartman Gets an Anal Probe,7.8,7193,1997
1,2,Volcano,7.6,5513,1997
1,3,Weight Gain 4000,7.5,5709,1997
1,4,Big Gay Al's Big Gay Boat Ride,7.6,5260,1997
1,5,An Elephant Makes Love to a Pig,7.4,4933,1997
1,6,Death,8,5106,1997
1,7,Pinkeye,8.3,5209,1997
1,8,Starvin' Marvin,8.1,5118,1997
1,9,"Mr. Hankey, the Christmas Poo",8.1,5036,1997
1,10,Damien,7.8,4668,1998
1,11,Tom's Rhinoplasty,7.9,4626,1998
1,12,Mecha-Streisand,7.4,4639,1998
1,13,Cartman's Mom Is a Dirty Slut,8.5,5324,1998
2,1,Terrance and Phillip in Not Without My Anus,6.1,4730,1998
2,2,Cartman's Mom is Still a Dirty Slut,8.2,4678,1998
2,3,Ike's Wee Wee,8,4296,1998
2,4,Chickenlover,8,4387,1998
2,5,Conjoined Fetus Lady,7.6,4080,1998
2,6,The Mexican Staring Frog of Southern Sri Lanka,7.5,3964,1998
2,7,City on the Edge of Forever,7.2,4032,1998
2,8,Summer Sucks,7.3,3795,1998
2,9,Chef's Chocolate Salty Balls,7.5,3857,1998
2,10,Chickenpox,7.9,3895,1998
2,11,Roger Ebert Should Lay Off the Fatty Foods,7.5,3742,1998
2,12,Clubhouses,7.9,3800,1998
2,13,Cow Days,7.5,3645,1998
2,14,Chef Aid,7.8,3763,1998
2,15,Spookyfish,8.4,4218,1998
2,16,Merry Christmas Charlie Manson!,8.1,3919,1998
2,17,Gnomes,8.2,4022,1998
2,18,Prehistoric Ice Man,7.8,3661,1999
3,1,Rainforest Shmainforest,8.4,4535,1999
3,2,Spontaneous Combustion,8.1,3896,1999
3,3,The Succubus,8,3967,1999
3,4,Jakovasaurs,6.4,3938,1999
3,5,Tweek vs. Craig,7.6,3851,1999
3,6,Sexual Harassment Panda,8.2,4118,1999
3,7,Cat Orgy,7.9,3818,1999
3,8,Two Guys Naked in a Hot Tub,8,3791,1999
3,9,Jewbilee,7.4,3578,1999
3,10,Korn's Groovy Pirate Ghost Mystery,7.7,3912,1999
3,11,Chinpokomon,8.7,4776,1999
3,12,Hooked on Monkey Fonics,8,3578,1999
3,13,Starvin' Marvin in Space,8,3496,1999
3,14,The Red Badge of Gayness,8.3,3759,1999
3,15,Mr. Hankey's Christmas Classics,7.2,3600,1999
3,16,"Are You There God? It's Me, Jesus",7.8,3382,1999
3,17,World Wide Recorder Concert,8.1,3484,2000
4,1,The Tooth Fairy's Tats 2000,8.2,3849,2000
4,2,Cartman's Silly Hate Crime 2000,8.6,4122,2000
4,3,Timmy 2000,8.1,3754,2000
4,4,Quintuplets 2000,7.3,3372,2000
4,5,Cartman Joins NAMBLA,9,5270,2000
4,6,Cherokee Hair Tampons,8,3521,2000
4,7,Chef Goes Nanners,8.2,3591,2000
4,8,Something You Can Do with Your Finger,8,3594,2000
4,9,Do the Handicapped Go to Hell?,8.2,3685,2000
4,10,Probably,8.2,3538,2000
4,11,4th Grade,8.1,3480,2000
4,12,Trapper Keeper,8,3431,2000
4,13,Helen Keller! The Musical,7.7,3280,2000
4,14,Pip,6.6,3612,2000
4,15,Fat Camp,8.4,3879,2000
4,16,The Wacky Molestation Adventure,8.7,4167,2000
4,17,A Very Crappy Christmas,7.4,3145,2000
5,1,It Hits the Fan,8.3,4076,2001
5,2,Cripple Fight,8.3,4036,2001
5,3,Super Best Friends,8.2,3427,2001
5,4,Scott Tenorman Must Die,9.6,12838,2001
5,5,Terrance and Phillip: Behind the Blow,6.9,3436,2001
5,6,Cartmanland,8.9,5203,2001
5,7,Proper Condom Use,8.6,4155,2001
5,8,Towelie,8.3,4216,2001
5,9,Osama Bin Laden Has Farty Pants,7.8,3982,2001
5,10,How to Eat with Your Butt,8,3769,2001
5,11,The Entity,8.2,3771,2001
5,12,Here Comes the Neighborhood,8,3606,2001
5,13,Kenny Dies,8.8,5022,2001
5,14,Butters' Very Own Episode,9,5652,2001
6,1,Jared Has Aides,8,3760,2002
6,2,Asspen,8.3,4212,2002
6,3,Freak Strike,7.9,3514,2002
6,4,Fun with Veal,7.9,3559,2002
6,5,The New Terrance and Phillip Movie Trailer,8,3776,2002
6,6,Professor Chaos,8.5,4036,2002
6,7,The Simpsons Already Did It,8.8,4886,2002
6,8,Red Hot Catholic Love,8.2,3789,2002
6,9,Free Hat,8.1,3695,2002
6,10,Bebe's Boobs Destroy Society,8.2,3858,2002
6,11,Child Abduction Is Not Funny,8.5,3869,2002
6,12,A Ladder to Heaven,8.7,4316,2002
6,13,The Return of the Fellowship of the Ring to the Two Towers,9.4,7236,2002
6,14,The Death Camp of Tolerance,8.7,4234,2002
6,15,The Biggest Douche in the Universe,8.6,3956,2002
6,16,My Future Self n' Me,8.6,3903,2002
6,17,Red Sleigh Down,8,3434,2002
7,1,Cancelled,8.4,3998,2003
7,2,Krazy Kripples,8.3,3994,2003
7,3,Toilet Paper,8.3,3784,2003
7,4,I'm a Little Bit Country,8,3555,2003
7,5,Fat Butt and Pancake Head,8.4,4060,2003
7,6,Lil' Crime Stoppers,8.6,3963,2003
7,7,Red Man's Greed,7.6,3352,2003
7,8,South Park Is Gay,8.1,3796,2003
7,9,Christian Rock Hard,9,5400,2003
7,10,Grey Dawn,8.1,3471,2003
7,11,Casa Bonita,9.2,6340,2003
7,12,All About Mormons,8.9,5094,2003
7,13,Butt Out,7.8,3502,2003
7,14,Raisins,8.6,4084,2003
7,15,It's Christmas in Canada,7.5,3255,2003
8,1,Good Times with Weapons,9.2,6613,2004
8,2,Up the Down Steroid,8.6,4225,2004
8,3,The Passion of the Jew,8.6,4693,2004
8,4,You Got F'd in the A,8.1,3760,2004
8,5,AWESOM-O,9.2,6574,2004
8,6,The Jeffersons,8.6,4415,2004
8,7,Goobacks,8.3,4097,2004
8,8,Douche and Turd,8.4,3878,2004
8,9,Something Wall-Mart This Way Comes,8.6,4004,2004
8,10,Pre-School,8.4,3844,2004
8,11,Quest for Ratings,8.2,3591,2004
8,12,Stupid Spoiled Whore Video Playset,8.4,4020,2004
8,13,Cartman's Incredible Gift,8.6,3959,2004
8,14,Woodland Critter Christmas,9.1,6230,2004
9,1,Mr. Garrison's Fancy New Vagina,7.6,4034,2005
9,2,"Die Hippie, Die",8.6,4337,2005
9,3,Wing,7.4,3324,2005
9,4,Best Friends Forever,8.5,3916,2005
9,5,The Losing Edge,8.8,4384,2005
9,6,The Death of Eric Cartman,9.2,5664,2005
9,7,Erection Day,7.6,3474,2005
9,8,Two Days Before the Day After Tomorrow,8.4,3873,2005
9,9,Marjorine,8.8,4367,2005
9,10,Follow That Egg,8,3281,2005
9,11,Ginger Kids,8.8,4427,2005
9,12,Trapped in the Closet,9.1,6398,2005
9,13,Free Willzyx,8.1,3670,2005
9,14,Bloody Mary,7.9,3473,2005
10,1,The Return of Chef,8.1,4021,2006
10,2,Smug Alert!,8.1,3708,2006
10,3,Cartoon Wars: Part 1,8.7,4114,2006
10,4,Cartoon Wars: Part 2,8.8,4002,2006
10,5,A Million Little Fibers,6.1,4269,2006
10,6,ManBearPig,7.9,4028,2006
10,7,Tsst,9.1,5789,2006
10,8,"Make Love, Not Warcraft",9.5,10690,2006
10,9,Mystery of the Urinal Deuce,8.2,3816,2006
10,10,Miss Teacher Bangs a Boy,8.5,4305,2006
10,11,Hell on Earth 2006,8,3624,2006
10,12,Go God Go,8.5,3999,2006
10,13,Go God Go XII,8.6,3883,2006
10,14,Stanley's Cup,7.4,4084,2006
11,1,With Apologies to Jesse Jackson,8.9,5379,2007
11,2,Cartman Sucks,9,5121,2007
11,3,Lice Capades,8,3892,2007
11,4,The Snuke,8.1,3813,2007
11,5,Fantastic Easter Special,8.1,3618,2007
11,6,D-Yikes!,7.6,3690,2007
11,7,Night of the Living Homeless,8.7,4600,2007
11,8,Le Petit Tourette,9,5129,2007
11,9,More Crap,8.1,3961,2007
11,10,Imaginationland,9,5633,2007
11,11,Imaginationland: Episode II,9,4987,2007
11,12,Imaginationland: Episode III,9,4968,2007
11,13,Guitar Queer-o,8.4,4230,2007
11,14,The List,8.5,4104,2007
12,1,Tonsil Trouble,8,3906,2008
12,2,Britney's New Look,7.1,3879,2008
12,3,Major Boobage,8.7,4793,2008
12,4,Canada on Strike,7.6,3502,2008
12,5,"Eek, a Penis!",7.6,3425,2008
12,6,Over Logging,8.5,4049,2008
12,7,Super Fun Time,8.4,3775,2008
12,8,The China Probrem,7.7,3728,2008
12,9,Breast Cancer Show Ever,8.8,4273,2008
12,10,Pandemic,8,3335,2008
